date,UNEMPLOYMENT_RATE,UNEMPLOYMENT_RATE_PCT_CHANGE,LABOR_FORCE_PARTICIPATION,LABOR_FORCE_PARTICIPATION_PCT_CHANGE,REAL_MEDIAN_HH_INCOME,REAL_MEDIAN_HH_INCOME_PCT_CHANGE,GINI_INDEX,GINI_INDEX_PCT_CHANGE,REAL_PCE_PER_CAPITA,REAL_PCE_PER_CAPITA_PCT_CHANGE,LIFE_EXPECTANCY_AT_BIRTH,LIFE_EXPECTANCY_AT_BIRTH_PCT_CHANGE,REAL_GDP_PER_CAPITA,REAL_GDP_PER_CAPITA_PCT_CHANGE,CPI_INFLATION,CPI_INFLATION_PCT_CHANGE,FEDERAL_MIN_WAGE,FEDERAL_MIN_WAGE_PCT_CHANGE,UNION_MEMBERSHIP_RATE,UNION_MEMBERSHIP_RATE_PCT_CHANGE,EDUCATION_BACHELORS_PLUS,EDUCATION_BACHELORS_PLUS_PCT_CHANGE,VIOLENT_CRIME_RATE,VIOLENT_CRIME_RATE_PCT_CHANGE,HEALTH_INSURANCE_COVERAGE,HEALTH_INSURANCE_COVERAGE_PCT_CHANGE,GOVT_SOCIAL_SPENDING_PER_CAP,GOVT_SOCIAL_SPENDING_PER_CAP_PCT_CHANGE,REAL_MEDIAN_RENT,REAL_MEDIAN_RENT_PCT_CHANGE,TOTAL_POPULATION,TOTAL_POPULATION_PCT_CHANGE,POVERTY_RATE_OFFICIAL,POVERTY_RATE_OFFICIAL_PCT_CHANGE
2024-06-01,4.1,2.499999999999991,62.6,0.0,,0.0,,0.0,,0.0,,0.0,,,313.131,-0.0028741138149102063,7.25,0.0,,,,,,,,,,,419.249,0.27097743210018344,340213.0,0.08413571149099575,,
2024-07-01,4.2,2.4390243902439046,62.7,0.15974440894568342,,0.0,,0.0,,0.0,,0.0,,,313.566,0.1389194937581939,7.25,0.0,,,,,,,,,,,421.216,0.4691722580137281,340448.0,0.06907437399510385,,
2024-08-01,4.2,0.0,62.7,0.0,,0.0,,0.0,,0.0,,0.0,,,314.131,0.1801853517281904,7.25,0.0,,,,,,,,,,,422.687,0.34922699992403494,340637.0,0.05551508600432076,,
2024-09-01,4.1,-2.3809523809523947,62.7,0.0,,0.0,,0.0,,0.0,,0.0,,,314.851,0.22920373984103293,7.25,0.0,,,,,,,,,,,423.925,0.29288811815835203,340825.0,0.055190716216979574,,
2024-10-01,4.1,0.0,62.5,-0.31897926634769647,,0.0,,0.0,,0.0,,0.0,,,315.564,0.2264563237849071,7.25,0.0,,,,,,,,,,,425.21,0.30311965559945975,341002.0,0.0519328100931471,,
2024-11-01,4.2,2.4390243902439046,62.5,0.0,,0.0,,0.0,,0.0,,0.0,,,316.449,0.2804502414724075,7.25,0.0,,,,,,,,,,,426.265,0.2481126972554648,341169.0,0.04897331980457942,,
2024-12-01,4.1,-2.3809523809523947,62.5,0.0,,0.0,,0.0,,0.0,,0.0,,,317.603,0.36467171645351293,7.25,0.0,,,,,,,,,,,427.535,0.29793672949927075,341320.0,0.04425958982205991,,
2025-01-01,4.0,-2.4390243902438935,62.6,0.16000000000000458,,0.0,,0.0,,0.0,,0.0,,,319.086,0.46693513600313263,7.25,0.0,,,,,,,,,,,429.017,0.34663828692387266,341454.0,0.03925934606821002,,
2025-02-01,4.1,2.499999999999991,62.4,-0.31948881789137795,,0.0,,0.0,,0.0,,0.0,,,319.775,0.2159292479143371,7.25,0.0,,,,,,,,,,,430.224,0.2813408326476585,341588.0,0.039243939154332,,
2025-03-01,4.2,2.4390243902439046,62.5,0.1602564102564097,,0.0,,0.0,,0.0,,0.0,,,319.615,-0.05003518098661841,7.25,0.0,,,,,,,,,,,431.655,0.33261742720072096,341729.0,0.04127779664391262,,
2025-04-01,4.2,0.0,62.6,0.16000000000000458,,0.0,,0.0,,0.0,,0.0,,,320.321,0.2208907591946696,7.25,0.0,,,,,,,,,,,433.13,0.3417080770522718,341874.0,0.042431283268329345,,
2025-05-01,4.2,0.0,62.4,-0.31948881789137795,,0.0,,0.0,,0.0,,0.0,,,320.58,0.08085639093282637,7.25,0.0,,,,,,,,,,,434.054,0.21333087063930556,342032.0,0.046215857304154895,,
2025-06-01,4.1,-2.3809523809523947,62.3,-0.1602564102564097,,0.0,,0.0,,0.0,,0.0,,,321.5,0.2869798490236386,7.25,0.0,,,,,,,,,,,435.038,0.22669990369863502,342197.0,0.048241100247925495,,
2025-07-01,4.2,2.4390243902439046,62.2,-0.16051364365969878,,0.0,,0.0,,0.0,,0.0,,,322.132,0.19657853810264303,7.25,0.0,,,,,,,,,,,436.152,0.25606958472592645,342370.0,0.05055567407077355,,
2025-08-01,4.3,2.3809523809523725,62.3,0.1607717041800516,,0.0,,0.0,,0.0,,0.0,,,323.364,0.3824519141221616,7.25,0.0,,,,,,,,,,,437.462,0.30035400502577136,342555.0,0.054035108216266,,
2025-09-01,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,324.368,0.310486015759337,,0.0,,,,,,,,,,,438.322,0.1965885036871784,,0.0,,
